Text,is_rule,ID,metadata
domestic hot water means water produced by the heating of household water.,0,20_Finnish_Health-WaterAndSewerage,
design rainfall means the maximum rainfall occurring within ten minutes.,0,21_Finnish_Health-WaterAndSewerage,
design flow means the base flow value used to design water pipes or sewers.,0,22_Finnish_Health-WaterAndSewerage,
standard flow means the base flow value either obtainable from a water point or to be conveyed to a drainage point.,0,23_Finnish_Health-WaterAndSewerage,
height of backwater means the approved maximum level to which the water level in a sewer can rise at the point where it joins the property.,0,24_Finnish_Health-WaterAndSewerage,
backwater valve means a valve which permits the flow of sewage in one direction only.,0,25_Finnish_Health-WaterAndSewerage,
"pressure drainage means a sewerage system in which waste water, storm water or foundation drainage water is pumped.",0,26_Finnish_Health-WaterAndSewerage,
foundation drainage water means water that has infiltrated into the ground and is conveyed to a sewer or other place of discharge in order to dry the base and foundations of a building.,0,27_Finnish_Health-WaterAndSewerage,
vertical (riser) sewer means a sewer whose gradient relative to the vertical plane is less than 45. fireprevention water system means equipment intended to extinguish fires.,0,28_Finnish_Health-WaterAndSewerage,
shutoff valve means a device to open up or shut off water flow.,0,29_Finnish_Health-WaterAndSewerage,
"household water means water that is used for drinking water, for preparing food and for other household use as well as for preparing, processing, storage and marketing of food products in compliance with the provisions of section 16 on household potable water of the Health Protection Act (763/1994).",0,30_Finnish_Health-WaterAndSewerage,
service water pipe means a water pipe that connects the propertys water system to the common water pipe of a number of properties.,0,31_Finnish_Health-WaterAndSewerage,
service sewer means a sewer that connects a propertys sewer to the common sewer of a number of properties.,0,32_Finnish_Health-WaterAndSewerage,
stack vent means a pipe to ventilate a sewer and to even out pressure fluctuations therein.,0,33_Finnish_Health-WaterAndSewerage,
"vacuum relief valve means a device which, when a specified degree of negative pressure occurs in a pipe or device, opens a link to the surrounding air and thus prevents the occurrence of a siphonage effect, which causes backsiphonage.",0,34_Finnish_Health-WaterAndSewerage,
horizontal sewer means a sewer whose gradient relative to the vertical plane is greater than or equal to 45. replaceable water pipe means a pipe that can be replaced and repaired without excessive work or without breaking any structures.,0,35_Finnish_Health-WaterAndSewerage,
placement of the water pipe or sewer within the building means a water pipe or sewer installed within or above a buildings foundation panel.,0,36_Finnish_Health-WaterAndSewerage,
placement of the water pipe or sewer in the ground means a water pipe or sewer installed in the ground below a buildings foundation panel or outside the foundation wall.,0,37_Finnish_Health-WaterAndSewerage,
"plumbing fixtures mean devices intended to draw water, such as taps, mixers or the like.",0,38_Finnish_Health-WaterAndSewerage,
water system means the system for conveying household water and domestic hot water.,0,39_Finnish_Health-WaterAndSewerage,
water seal means a device that prevents sewer gases from escaping from a sewer.,0,40_Finnish_Health-WaterAndSewerage,
water point means a place where water is drawn and which is equipped with plumbing fixtures.,0,41_Finnish_Health-WaterAndSewerage,
"drainage appliances mean devices intended for sewerage, such as sinks, floor drains, toilet pans or the like.",0,42_Finnish_Health-WaterAndSewerage,
"sewerage  system  means  the  system  to remove  waste  water,  storm  water  or foundation drainage water.",0,43_Finnish_Health-WaterAndSewerage,
drainage point means a place of drainage that is equipped with a drainage appliance.,0,44_Finnish_Health-WaterAndSewerage,
"gradient sewer means a sewerage system in which waste water, storm water and foundation drainage water are removed by gravity.",0,45_Finnish_Health-WaterAndSewerage,
minimum gradient means the smallest permitted gradient of a gradient sewer at which the sewer operates in a selfcleaning manner.,0,46_Finnish_Health-WaterAndSewerage,
back  check valve  means  a  valve  that permits  the  flow  of  water  in  a  water pipe  in  one direction only.,0,47_Finnish_Health-WaterAndSewerage,
overflow pipe means a pipe that prevents the device from overfilling.,0,48_Finnish_Health-WaterAndSewerage,
Section 3 Design of a water and sewerage system of a building.,0,49_Finnish_Health-WaterAndSewerage,
"When designing a building, the principal designer, specialist designer and construction designer shall each in accordance with their respective duties ensure that the building, in accordance with its intended use, meets the requirements regarding the safety, healthiness, operational reliability, durability and energy efficiency of the water and sewerage systems.",0,50_Finnish_Health-WaterAndSewerage,
"The design plan shall  indicate the  components,  products  and  materials  to  be  used  in  the  water  and  sewerage systems.",0,51_Finnish_Health-WaterAndSewerage,
Chapter 2 Water system of a building.,0,52_Finnish_Health-WaterAndSewerage,
Section 4 Water quality.,0,53_Finnish_Health-WaterAndSewerage,
The  quality  of  the  water  intended  to  be  conveyed  to  the  buildings  water  system  shall  be known to the specialist designer for the technical design of the system and for corrosion prevention.,0,54_Finnish_Health-WaterAndSewerage,
Products to be used in the water system shall be suitable for conveying household water.,1,55_Finnish_Health-WaterAndSewerage,
The water system shall be designed to prevent the backsiphoning of water and the risk of contamination caused by the penetration of liquids and gases.,0,56_Finnish_Health-WaterAndSewerage,
"If the water pipe is located in contaminated ground or there is a risk of contamination, diffusiontight pipe material shall be used.",0,57_Finnish_Health-WaterAndSewerage,
Section 6 Water temperature.,0,58_Finnish_Health-WaterAndSewerage,
The cold water pipe shall be designed and installed so that the temperature in the cold water system may not exceed 20 degrees Celsius.,1,59_Finnish_Health-WaterAndSewerage,
"After a period of non-use of at least eight hours, the water temperature may not exceed 24 degrees Celsius.",1,60_Finnish_Health-WaterAndSewerage,
The water temperature of the water in the hot water system shall be at least 55 degrees Celsius and available from the hot water plumbing fixture within 20 seconds.,1,61_Finnish_Health-WaterAndSewerage,
The temperature of the water available from the hot water system may not exceed 65 degrees Celsius.,1,62_Finnish_Health-WaterAndSewerage,
The water system shall be designed so as to prevent detrimental cross-flow of water from the hot water pipe to the cold water pipe or vice versa.,1,63_Finnish_Health-WaterAndSewerage,
Section 7 Dimensioning of the water system.,0,64_Finnish_Health-WaterAndSewerage,
The water system shall withstand internal excess pressure of at least 1 000 kilopascals.,1,65_Finnish_Health-WaterAndSewerage,
"The plumbing fixtures shall provide a flow, which is steady in view to its intended use without annoying noise and detrimental pressure shocks.",0,66_Finnish_Health-WaterAndSewerage,
"In connection with repair and alteration work, the heat emitters connected to the domestic hot water ring duct may be replaced so that the heat emission capacity of the heat emitters to be installed does not exceed 200 Watts per room.",1,67_Finnish_Health-WaterAndSewerage,
Section 9 Plumbing fixtures.,0,68_Finnish_Health-WaterAndSewerage,
The plumbing fixtures shall be suitable for their intended use.,0,69_Finnish_Health-WaterAndSewerage,
The functions and directions of movement of the appliances for controlling water volume and temperature shall be safe.,0,70_Finnish_Health-WaterAndSewerage,
The structure of the control appliance of the plumbing fixture shall be such that its surface temperature does not arise above 40 degrees Celsius.,1,71_Finnish_Health-WaterAndSewerage,
Section 10 Water meters.,0,72_Finnish_Health-WaterAndSewerage,
"The water meter of a property shall be located in a place where it is easy to install, read and service and where it cannot freeze.",1,73_Finnish_Health-WaterAndSewerage,
A building shall have apartment-specific water meters for measuring the cold and hot water entering the apartment so that the water consumption indicated by the meters can be used as basis for billing.,0,74_Finnish_Health-WaterAndSewerage,
"The apartment-specific water meters shall be located in a place where they are easy to install, read and service.",1,75_Finnish_Health-WaterAndSewerage,
Each water point and network component of the special water system shall have a clear and permanent marking stating the quality and intended use of the water.,0,76_Finnish_Health-WaterAndSewerage,
Chapter 3 Operational reliability of the water system.,0,77_Finnish_Health-WaterAndSewerage,
Section 13 Detectability of leaks.,0,78_Finnish_Health-WaterAndSewerage,
"The specialist designer shall design the water pipes and devices connected thereto to be installed to the building so that any leak is easily detectable and the water pipes and devices can be easily inspected, repaired and replaced.",0,79_Finnish_Health-WaterAndSewerage,
The connector pipes in the wall structures shall be seamless.,0,80_Finnish_Health-WaterAndSewerage,
"In order to detect water leaks, structural solutions that direct the leaked water in sight shall be used.",1,81_Finnish_Health-WaterAndSewerage,
Vertical service pipes shall be equipped with mechanical or structural leak detectors at each floor if the service pipes are not visible.,1,82_Finnish_Health-WaterAndSewerage,
Section 14 Integrity of a water system.,0,83_Finnish_Health-WaterAndSewerage,
The water system shall be leakproof.,1,84_Finnish_Health-WaterAndSewerage,
"The integrity of the water system shall be ensured by using compatible products, components and materials.",0,85_Finnish_Health-WaterAndSewerage,
Water pipes that are located in cold premises shall be thermally insulated.,1,86_Finnish_Health-WaterAndSewerage,
Water pipes to be installed in the ground shall be situated below the frost depth unless the freezing of the water pipes is prevented otherwise.,0,87_Finnish_Health-WaterAndSewerage,
Section 16 Supports and fasteners.,0,88_Finnish_Health-WaterAndSewerage,
"The supports and fastening points of water pipes shall be such that neither heat expansion nor forces generated by water flow cause the pipes to shift, loosen, break or make disturbing noises.",1,89_Finnish_Health-WaterAndSewerage,
The supports and products used in fastening shall be corrosion resistant in their environment of use.,0,90_Finnish_Health-WaterAndSewerage,
Section 17 Shutoff and safety devices of a water system.,0,91_Finnish_Health-WaterAndSewerage,
"A water system shall incorporate shutoff options to ensure that the equipment is easy to use, service and repair.",0,92_Finnish_Health-WaterAndSewerage,
The shutoff valves shall be located: 1) at each house; 2) at each apartment; 3) in vertical service pipes; 4) on both sides of devices installed in the service pipes; 5) before a device or fixture that is connected to the connector pipe;  6) on both sides of the water meters.,1,93_Finnish_Health-WaterAndSewerage,
The domestic hot water equipment shall have a safety device to prevent excess pressure.,1,94_Finnish_Health-WaterAndSewerage,
Section 18 Measurement and regulating devices of a water system.,0,95_Finnish_Health-WaterAndSewerage,
A water system shall have a measurement and regulating option to control the principal operating values.,0,96_Finnish_Health-WaterAndSewerage,
The water system shall incorporate: 1) a pressure gauge; 2) thermometers in the water pipe of mixed domestic hot water from the water heater and in the domestic hot water ring duct to measure the temperature of return water; 3) throttling valves.,1,97_Finnish_Health-WaterAndSewerage,
Section 19 Changing the water pipe pressure.,0,98_Finnish_Health-WaterAndSewerage,
The specialist designer shall draw up a pressure loss calculation for the water system.,0,99_Finnish_Health-WaterAndSewerage,
"If the water pressure in the service pipe exceeds 500 kilopascals, a reducing valve shall be used to reduce the pressure to the level required by the design of the water system.",0,100_Finnish_Health-WaterAndSewerage,
"If the pressure level is so low that the water system does not provide the discharge flow required by its design, water pressure booster equipment shall be used.",0,101_Finnish_Health-WaterAndSewerage,
The booster equipment shall be fitted with regulating devices to control the outlet pressure so that no disturbing pressure fluctuations or noises are generated as well as with safety fittings to prevent excessively high overpressure.,1,102_Finnish_Health-WaterAndSewerage,
Chapter 4 Water system commissioning measurements.,0,103_Finnish_Health-WaterAndSewerage,
Section 20 Establishing the integrity of the water system.,0,104_Finnish_Health-WaterAndSewerage,
The specialist supervisor shall ensure that the integrity of the water system has been tested before commissioning a building.,0,105_Finnish_Health-WaterAndSewerage,
The integrity of the water system shall be ensured with pressure testing using water.,1,106_Finnish_Health-WaterAndSewerage,
The test shall be carried out so that the water pipes and their joints are uninsulated and easily visible.,1,107_Finnish_Health-WaterAndSewerage,
The person in charge of the construction phase shall make an entry in the construction inspection document regarding the establishment of integrity of the water system.,0,108_Finnish_Health-WaterAndSewerage,
Section 21 Water system flushing.,0,109_Finnish_Health-WaterAndSewerage,
The specialist  supervisor  shall  ensure that  the  water pipe  equipment  is  flushed prior  to its commissioning.,0,110_Finnish_Health-WaterAndSewerage,
The flushing shall be carried out with household water to remove any dirt and debris from the pipe network.,1,111_Finnish_Health-WaterAndSewerage,
The person in charge of the construction phase shall make an entry in the construction inspection document of the flushing.,0,112_Finnish_Health-WaterAndSewerage,
Section 22 Cleansing and disinfection of the water system.,0,113_Finnish_Health-WaterAndSewerage,
"If there is reason to suspect that the water system has been exposed to the effects of pathogenic microorganisms or other substances that are hazardous or harmful to health, the specialist supervisor shall ensure that the equipment is cleansed and disinfected prior to commissioning.",0,114_Finnish_Health-WaterAndSewerage,
The person in charge of the construction phase shall make the necessary entries in the construction inspection document of the cleansing measures.,0,115_Finnish_Health-WaterAndSewerage,
Section 23 Measurement and regulation of water system pressure and flow for plumbing fixtures.,0,116_Finnish_Health-WaterAndSewerage,
"The specialist supervisor shall ensure that the water system pressure and the flow for plumbing fixtures are measured, regulated and established to comply with the plans prior to commissioning.",0,117_Finnish_Health-WaterAndSewerage,
The person in charge of the construction phase shall make an entry in the construction inspection document stating that the measurement and regulation work complies with the plans.,0,118_Finnish_Health-WaterAndSewerage,
Section 24 Regulation of flow in the domestic hot water ring duct.,0,119_Finnish_Health-WaterAndSewerage,
The specialist supervisor shall ensure that the flow rate of the ring duct is measured and regulated prior to commissioning.,0,120_Finnish_Health-WaterAndSewerage,
The person in charge of the construction phase shall make an entry in the construction inspection document of the regulation of the flow.,0,121_Finnish_Health-WaterAndSewerage,
Waste water shall be conveyed to the sewer of the water supply plant or for purification property-specifically or to a cesspit.,1,122_Finnish_Health-WaterAndSewerage,
Section 26 Arrangement of drainage.,0,123_Finnish_Health-WaterAndSewerage,
A water point shall incorporate a drainage point that is connected to the sewer via a drainage fixture.,1,124_Finnish_Health-WaterAndSewerage,
No more than two drainage wells may be connected to a floor drain and they may be located at a maximum distance of three meters from the floor drain.,1,125_Finnish_Health-WaterAndSewerage,
"In the construction of a new building as well as in repair and alteration work corresponding to the construction of a new building, the premises to be fitted with a floor drain shall be: 1. showers and bathrooms as well as wash rooms in connection with saunas; 2. laundry room; 3. heat distribution room; 4. ventilation unit room; 5. toilet facility intended for public use;  6. technical utility room with a possibility to water damage; 7. car wash facility; 8. special facilities cleansed by water rinsing.",1,126_Finnish_Health-WaterAndSewerage,
Section 27 Waste water pumping station.,0,127_Finnish_Health-WaterAndSewerage,
"If waste water cannot be conveyed from the drainage points of a building with gravity unloading via a gradient sewer, the waste water shall be pumped.",1,128_Finnish_Health-WaterAndSewerage,
The pumping station shall be water tight and resistant to earth pressure and it may not cause odour problem.,1,129_Finnish_Health-WaterAndSewerage,
The waste water pumping station shall be ventilated.,1,130_Finnish_Health-WaterAndSewerage,
The pumping station shall be equipped with a malfunction detector.,1,131_Finnish_Health-WaterAndSewerage,
The pumping station shall be located in a place where it can be easily inspected and serviced.,1,132_Finnish_Health-WaterAndSewerage,
"If a drainage point is located below the height of backwater, the waste water must be pumped.",1,133_Finnish_Health-WaterAndSewerage,
A drainage point shall be equipped with a cleansable water seal.,1,134_Finnish_Health-WaterAndSewerage,
Sewers shall be connected to a stack vent that extends above the roofing of a building.,1,135_Finnish_Health-WaterAndSewerage,
A stack vent located in cold premises shall be thermally insulated.,1,136_Finnish_Health-WaterAndSewerage,
Chapter 6 Operational reliability of the waste water system.,0,137_Finnish_Health-WaterAndSewerage,
Section 30 Supporting and fixing sewers to structures.,0,138_Finnish_Health-WaterAndSewerage,
Sewers shall be supported and fixed to structures so that mechanical forces and heat expansion do not cause dents or detrimental changes in the sewers.,0,139_Finnish_Health-WaterAndSewerage,
A sewer shall be anchored if the forces generated by the flow of the waste water are so strong that the sewer will not otherwise remain in place without causing problems.,0,140_Finnish_Health-WaterAndSewerage,
The supports and products used in fastening shall be corrosion resistant in their environment of use.,0,141_Finnish_Health-WaterAndSewerage,
The supports of a sewer that is cured-in-place by coating or lining shall be of such condition that they withstand the stress generated by the use of the repaired sewer.,0,142_Finnish_Health-WaterAndSewerage,
Section 31 Observance of conditions in the location of a sewer.,0,143_Finnish_Health-WaterAndSewerage,
"A sewer installed in the ground shall withstand the load imposed by soil, soil corrosion as well as subsidence of soil.",1,144_Finnish_Health-WaterAndSewerage,
Leakage from a pressure sewer located in a groundwater zone shall be detectable.,1,145_Finnish_Health-WaterAndSewerage,
Water pipes and sewers installed in the ground shall be identifiable and they shall be located separate from one another.,1,146_Finnish_Health-WaterAndSewerage,
Section 32 Integrity of the sewerage system.,0,147_Finnish_Health-WaterAndSewerage,
The sewerage system shall be leakproof.,0,148_Finnish_Health-WaterAndSewerage,
The materials and fittings shall be compatible.,1,149_Finnish_Health-WaterAndSewerage,
The person in charge of the construction phase shall make an entry in the construction inspection document regarding the establishment of integrity of the sewerage system.,0,150_Finnish_Health-WaterAndSewerage,
Section 33 Separators of the sewerage system.,0,151_Finnish_Health-WaterAndSewerage,
"If sand, sludge, grease, petrol, oil or other detrimental physical or chemical substances may end up in the sewerage system or network or in the environment, the sewerage system shall be equipped with a separator or treatment device.",1,152_Finnish_Health-WaterAndSewerage,
The separator devices shall be located so that they can be serviced and emptied easily and without causing problems.,1,153_Finnish_Health-WaterAndSewerage,
The oil and grease separators shall be equipped with a filling alarm.,1,154_Finnish_Health-WaterAndSewerage,
The sewer pipe located behind the separator shall provide a sampling possibility.,0,155_Finnish_Health-WaterAndSewerage,
Section 34 Cleanouts of waste water sewers.,0,156_Finnish_Health-WaterAndSewerage,
The sewerage system shall be equipped with cleanouts that are easy to handle and lockable in both horizontal and vertical sewers.,1,157_Finnish_Health-WaterAndSewerage,
The cleanouts shall be located so that the entire pipeline may be cleansed.,1,158_Finnish_Health-WaterAndSewerage,
Chapter 7 Storm water system.,0,159_Finnish_Health-WaterAndSewerage,
Section 35  Design of the storm water system.,0,160_Finnish_Health-WaterAndSewerage,
The principal designer and specialist designer shall each in accordance with their respective duties design the storm water system so that the first solution for the removal of storm water is its delaying and infiltration within the property.,0,161_Finnish_Health-WaterAndSewerage,
"If storm water infiltration is not possible due to the characteristics of the soil, the property shall have a storm water system through which the storm water flows into a ditch, a body of water or the municipal storm water sewer.",0,162_Finnish_Health-WaterAndSewerage,
"The design of the storm water system shall be such that the flow, equivalent to the design rainfall which is conveyed into the sewer, does not cause the sewer to overflow.",0,163_Finnish_Health-WaterAndSewerage,
"A storm water sewer installed in the ground shall withstand, without sustaining damage or loss of function, the effects of soil pressure, stress and soil corrosion as well as any subsidence of its location.",0,164_Finnish_Health-WaterAndSewerage,
The storm water system shall be cleansable via manholes and fittings.,1,165_Finnish_Health-WaterAndSewerage,
Section 37  Integrity and operational reliability of storm water sewers within a building.,0,166_Finnish_Health-WaterAndSewerage,
The specialist supervisor shall ensure that the integrity of the storm water sewers within the building is checked.,0,167_Finnish_Health-WaterAndSewerage,
The storm water sewer shall be fixed to structures so that no harmful dent can arise thereon and so that a possible heat expansion will not cause problems as well as so that the forces generated by the flow of storm water cannot result in harmful movement of the pipes.,0,168_Finnish_Health-WaterAndSewerage,
The storm water sewers within the building shall be equipped with condensation insulation.,1,169_Finnish_Health-WaterAndSewerage,
The person in charge of the construction phase shall make an entry in the construction inspection  document  regarding the  establishment  of integrity  of the  storm  water sewers  within the building.,0,170_Finnish_Health-WaterAndSewerage,
Section 38 Removal of the foundation drainage water of a building.,0,171_Finnish_Health-WaterAndSewerage,
Drains shall convey foundation drainage water via drainage wells to a collection well.,1,172_Finnish_Health-WaterAndSewerage,
The foundation drainage water shall flow away from the property in such a way that it does not cause problems to the waste water and storm water systems.,0,173_Finnish_Health-WaterAndSewerage,
Chapter 8 Entry into force and transitional provisions.,0,174_Finnish_Health-WaterAndSewerage,
Section 39 Entry into force.,0,175_Finnish_Health-WaterAndSewerage,
This Decree enters into force on 1 January 2018.,0,176_Finnish_Health-WaterAndSewerage,
"Upon the entry into force of this Decree, pending projects shall be subject to the rules valid at the time of entry into force of this Decree.",0,177_Finnish_Health-WaterAndSewerage,
"In a building consisting primarily of one storey, no more than 200 m2 of fire-compartmented and no more than 50 m2 of non-fire-compartmented areas that essentially relate to the business of the building may be located on the level of second storey.",1,,{'ID': '69_Finnish_FireSafety'}
The facilities suitable for persons with mobility and functional impairment shall be marked  with  the  International  Symbol  of  Access.,1,,{'ID': '62_Finnish_Accessibility'}
The lift shall provide access to the entrance level and each level with entry to a dwelling or a space serving the use of the building.,1,,{'ID': '33_Finnish_Accessibility'}
Attics and uppermost floor voids shall be divided into 400 m2 parts.,1,,{'ID': '107_Finnish_FireSafety'}
"The landing in front of the outside door shall be at least 1,500 millimetres wide and at least 1,500 millimetres long.",1,,{'ID': '16_Finnish_Accessibility'}
"In  rooms  used  for  sleeping  or  rest,  the  one-hour  A-weighted  equivalent continuous sound level of impulsive, narrow-band or low-frequency noise may not exceed 25 decibels.",1,,{'ID': '17_Finnish_AcousticEnvironment'}
"Storage premises with a fire load exceeding 1,200 MJ/m2 are not permitted within the building.",1,,{'ID': '73_Finnish_FireSafety'}
"If  the  domestic  hot  water cylinder  is  located  inside  the  building  envelope,  50  of  the  calculated  domestic  hot  water cylinder heat loss shall be added to the thermal load of the spaces of the building.",1,,{'ID': '105_Finnish_EnergyEfficiency'}
"Any sound system in an auditorium, a restaurant, a conference facility, a facility for festive occasions, a teaching facility or other similar assembly facility or a public service facility shall have an induction loop or a similar sound transmission system.",1,,{'ID': '67_Finnish_Accessibility'}
The spread of fire in voids of wall-type building elements must be restricted at least by storey.,1,,{'ID': '130_Finnish_FireSafety'}
"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning  space  with  a  diameter  of  at  least  1,500  millimetres  in  the  hallway  and  kitchen.",1,,{'ID': '29_Finnish_Accessibility'}
A  building  with  dwellings  or  accommodation  or  patient  rooms  shall  be  designed  and implemented so that the reverberation time of the staircase and exit route is no more than 1.3 seconds.,1,,{'ID': '26_Finnish_AcousticEnvironment'}
"Spaces of a non-residential building and common spaces of a residential building as well as the fixtures, fittings and fixed equipment in them shall be suitable for persons with mobility and functional impairment.",1,,{'ID': '27_Finnish_Accessibility'}
"A  dwelling  that  is  intended  for  sheltered  housing  or  supported  housing  of  a  person  with mobility or functional impairment shall have at least one toilet and washing facility which has a  free  space  with  a  diameter  of  at  least  1,500  millimetres.",1,,{'ID': '42_Finnish_Accessibility'}
 The fire compartment shall be partitioned by accommodation room.,1,,{'ID': '258_Finnish_FireSafety'}
Partitioning doors in accommodation premises shall be equipped with closing devices.,1,,{'ID': '121_Finnish_FireSafety'}
An exit enclosure has doors that open separately into each adjoining fire compartment without a need to open the doors at the same time.,1,,{'ID': '26_Finnish_FireSafety'}
The outdoor air flow used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least 0.15 dm3/s per m2.,1,,{'ID': '67_Finnish_EnergyEfficiency'}
The fire resistance time requirement for balconies is half that of the load-bearing structures of the storey.,1,,{'ID': '90_Finnish_FireSafety'}
The toilet seat shall be placed between 200 and 300 millimetres from the rear wall.,1,,{'ID': '57_Finnish_Accessibility'}
The shutoff valves shall be located: 1) at each house; 2) at each apartment; 3) in vertical service pipes; 4) on both sides of devices installed in the service pipes; 5) before a device or fixture that is connected to the connector pipe;  6) on both sides of the water meters.,1,,{'ID': '93_Finnish_Health-WaterAndSewerage'}
"Large  roof  surfaces  must  be  divided  into  parts  of  no  more  than  2,400 square  metres.",1,,{'ID': '181_Finnish_FireSafety'}
The crawl space must be ventilated.,1,,{'ID': '80_Finnish_Health-Humidity'}
A building must be provided with a fire wall if it is situated adjacent to a neighbouring building or so close to a neighbouring building that the spread of fire is evident.,1,,{'ID': '189_Finnish_FireSafety'}
"If the height of the building does not exceed 28 metres, access to the attic fire compartments from the outside shall be required.",1,,{'ID': '241_Finnish_FireSafety'}
"The doors of exits, and of areas leading to them, must be easy to open in an emergency.",1,,{'ID': '222_Finnish_FireSafety'}
"If a drainage point is located below the height of backwater, the waste water must be pumped.",1,,{'ID': '133_Finnish_Health-WaterAndSewerage'}
No more than two drainage wells may be connected to a floor drain and they may be located at a maximum distance of three meters from the floor drain.,1,,{'ID': '125_Finnish_Health-WaterAndSewerage'}
Structures with surfaces exposed to moisture must be resistant to the effects of water.,1,,{'ID': '36_Finnish_Health-Humidity'}
"in residential buildings of not more than two storeys, one exit of no less than 900 millimetres in width is permitted.",1,,{'ID': '217_Finnish_FireSafety'}
There must be access to each fire compartment of an attic for firefighting operations.,1,,{'ID': '240_Finnish_FireSafety'}
The cold water pipe shall be designed and installed so that the temperature in the cold water system may not exceed 20 degrees Celsius.,1,,{'ID': '59_Finnish_Health-WaterAndSewerage'}
Sewers shall be connected to a stack vent that extends above the roofing of a building.,1,,{'ID': '135_Finnish_Health-WaterAndSewerage'}
"In a new building, the crawl space height must be 0.8 metres on average at the minimum.",1,,{'ID': '83_Finnish_Health-Humidity'}
Extinguishing routes of basement storeys must not be connected to fire and smoke-proof exits.,1,,{'ID': '244_Finnish_FireSafety'}
The fire performance of the external wall structure of a building no more than 56 metres in height may also be demonstrated by a fullscale test.,1,,{'ID': '156_Finnish_FireSafety'}
"Constructions  behind  surfaces  exposed  to  running  water,  repetitious splash water or water condensation must be waterproofed.",1,,{'ID': '110_Finnish_Health-Humidity'}
The roof structures and joints must be properly inclined and sealed for water drainage.,1,,{'ID': '103_Finnish_Health-Humidity'}
"In the case of the storey-level door of a dwelling, or if the number of people evacuating through the door exceeds 60, doors must open in the direction of the exit.",1,,{'ID': '223_Finnish_FireSafety'}
"If a lift or other device for moving between levels is installed in the exit of an existing building, the dwellings exit may be no less than 850 millimetres wide.",1,,{'ID': '218_Finnish_FireSafety'}
"In an open garage of no more than five storeys, the maximum area may be used as the surface area of the storeys, even though the driveways between the various storeys are combined.",1,,{'ID': '110_Finnish_FireSafety'}
"When calculating the heat loss for a buildings design solution, the design value shall be used as the value of the air leakage rate figure for the building envelope.",1,,{'ID': '137_Finnish_EnergyEfficiency'}
"If a load-bearing element is required to have a longer fire resistance time with respect to integrity E and insulation I than with respect to load-bearing capacity R, the longer fire resistance time shall also be applied to the load-bearing capacity.",1,,{'ID': '88_Finnish_FireSafety'}
"The  electrical  energy  consumption  of  a  mechanical ventilation  system  shall  be  calculated  on  the  basis  of  air  flows,  specific  fan  powers  and operating times for all air handling units and powered roof ventilators in the building.",1,,{'ID': '109_Finnish_EnergyEfficiency'}
A dynamic calculation tool shall be used for the calculation of the room temperature for the summer season.,1,,{'ID': '162_Finnish_EnergyEfficiency'}
"In glazed balconies, the spread of fire from one balcony to another and to an adjacent fire compartment must be restricted.",1,,{'ID': '133_Finnish_FireSafety'}
Extensive voids must be partitioned in order to restrict the spread of fire.,1,,{'ID': '129_Finnish_FireSafety'}
"When  calculating  the  energy  consumption  of  a  buildings  cooling  system,  the  energy consumption of cooling energy production and the electrical energy consumption of auxiliary units  shall  be  taken  into  account  where  the  use  of  the  systems  is  required  for  indoor temperature control.",1,,{'ID': '111_Finnish_EnergyEfficiency'}
"When calculating the reference heat loss of a building, the value of 2.0 m3/(h m2) shall be used as the reference value for the air leakage rate figure for the building envelope.",1,,{'ID': '136_Finnish_EnergyEfficiency'}
Exits of parts of the building separated by a fire wall must be constructed separately so that in the event of a fire there is no need to use any door that may be in the fire wall.,1,,{'ID': '209_Finnish_FireSafety'}
"If  the  circulation  piping  is  located  inside  the  building envelopes insulation, 25 of the calculated domestic hot water circulation heat loss shall be added  to  the  thermal  load  of  the  spaces  of  the  building.",1,,{'ID': '103_Finnish_EnergyEfficiency'}
"The reference value for a building's total combined window area is 15 of the sum total of the floor  plate areas  of  the  buildings  storeys that  are  fully  or in  part  above  the  ground  but, however, at most 50 of the building's facade area.",1,,{'ID': '124_Finnish_EnergyEfficiency'}
An energy declaration shall be drawn up when designing a building.,1,,{'ID': '172_Finnish_EnergyEfficiency'}
"In reference heat loss calculations, the value used as the annual efficiency of heat recovery from ventilation extract air of the buildings ventilation system shall be 55.",1,,{'ID': '151_Finnish_EnergyEfficiency'}
The impact of the ground and crawl space on heat loss shall be taken into account in heat loss calculations.,1,,{'ID': '91_Finnish_EnergyEfficiency'}
"If a fire door is kept open in normal use, it shall be equipped with devices that will close the door in the event of fire.",1,,{'ID': '120_Finnish_FireSafety'}
The net heating energy demand for ventilation shall be calculated on the basis of the heating of air after heat recovery to supply air temperature and any heating before heat recovery.,1,,{'ID': '86_Finnish_EnergyEfficiency'}
"If  the  circulation  piping  is  located inside the building envelope, 50 of the calculated domestic hot water circulation heat loss shall  be  added  to  the  thermal  load  of  the  spaces  of  the  building.",1,,{'ID': '104_Finnish_EnergyEfficiency'}
A building with a height exceeding 9 metres must be equipped with anchoring structures for safety lines.,1,,{'ID': '127_Finnish_SafetyOfUse'}
A driveway must not intersect a walkway leading to a play area.,1,,{'ID': '88_Finnish_SafetyOfUse'}
At least 30% of the ties shall be located in the immediate vicinity of the grid lines of the columns and the walls.,1,,{'ID': '175_Finnish_StabilityOfStructures'}
